home_team,away_team,home_team_goals,away_team_goals,home_team_age,away_team_age,date
Scotland,Ivory Coast,0,1,29.363636363636363,25.454545454545453,2026-03-31T18:30:00Z
Portugal,Scotland,1,2,26.545454545454547,28.727272727272727,2024-09-08T18:45:00Z
Scotland,Portugal,0,0,28.90909090909091,27.0,2024-10-15T18:45:00Z
Scotland,Finland,2,2,28.636363636363637,27.272727272727273,2024-06-07T18:45:00Z
Scotland,Spain,2,0,27.363636363636363,27.545454545454547,2023-03-28T18:45:00Z
Spain,Scotland,0,2,26.0,27.09090909090909,2023-10-12T18:45:00Z
Scotland,Georgia,2,0,26.454545454545453,27.09090909090909,2023-06-20T18:45:00Z
Georgia,Scotland,2,2,26.818181818181817,26.727272727272727,2023-11-16T17:00:00Z
Scotland,Iceland,1,3,28.09090909090909,26.818181818181817,2025-06-06T18:45:00Z
Norway,Scotland,2,1,27.272727272727273,27.0,2023-06-17T16:00:00Z
Scotland,Norway,3,3,27.90909090909091,24.818181818181817,2023-11-19T19:45:00Z
Scotland,Cyprus,3,0,27.90909090909091,28.454545454545453,2023-03-25T14:00:00Z
Cyprus,Scotland,3,0,28.818181818181817,26.363636363636363,2023-09-08T18:45:00Z
Ireland,Scotland,0,3,25.181818181818183,28.363636363636363,2022-06-11T16:00:00Z
Scotland,Ireland,2,1,27.727272727272727,24.454545454545453,2022-09-24T18:45:00Z
Scotland,Japan,0,1,29.636363636363637,25.636363636363637,2026-03-28T17:00:00Z
Croatia,Scotland,1,2,28.0,29.0,2024-10-12T16:00:00Z
Scotland,Croatia,1,0,28.363636363636363,26.454545454545453,2024-11-15T19:45:00Z
Scotland,Greece,3,1,28.272727272727273,26.636363636363637,2025-10-09T18:45:00Z
Greece,Scotland,2,3,25.818181818181817,29.545454545454547,2025-11-15T19:45:00Z
Greece,Scotland,1,0,26.90909090909091,30.545454545454547,2025-03-20T19:45:00Z
Scotland,Greece,0,3,30.90909090909091,23.454545454545453,2025-03-23T17:00:00Z
Scotland,Poland,2,3,28.727272727272727,27.0,2024-09-05T18:45:00Z
Poland,Scotland,2,1,25.818181818181817,29.09090909090909,2024-11-18T19:45:00Z
Scotland,Poland,1,1,27.181818181818183,28.181818181818183,2022-03-24T19:45:00Z
Scotland,Ukraine,1,3,27.90909090909091,27.272727272727273,2022-06-01T18:45:00Z
Scotland,Ukraine,3,0,27.727272727272727,26.454545454545453,2022-09-21T18:45:00Z
Ukraine,Scotland,0,0,25.727272727272727,27.818181818181817,2022-09-27T18:45:00Z
Gibraltar,Scotland,2,0,26.09090909090909,29.272727272727273,2024-06-03T16:00:00Z
Scotland,Armenia,2,0,28.272727272727273,30.727272727272727,2022-06-08T18:45:00Z
Armenia,Scotland,4,1,30.454545454545453,27.636363636363637,2022-06-14T16:00:00Z
France,Azerbaijan,3,0,26.181818181818183,27.636363636363637,2025-10-10T18:45:00Z
Azerbaijan,France,1,3,27.181818181818183,24.90909090909091,2025-11-16T17:00:00Z
Austria,France,0,1,27.272727272727273,27.818181818181817,2024-06-17T19:00:00Z
Austria,France,1,1,27.454545454545453,26.454545454545453,2022-06-10T18:45:00Z
France,Austria,2,0,26.727272727272727,28.0,2022-09-22T18:45:00Z
France,Denmark,2,1,27.545454545454547,26.545454545454547,2022-11-26T16:00:00Z
France,Denmark,1,2,28.09090909090909,28.181818181818183,2022-06-03T18:45:00Z
Denmark,France,2,0,26.90909090909091,25.545454545454547,2022-09-25T18:45:00Z
England,France,1,2,26.363636363636363,27.545454545454547,2022-12-10T19:00:00Z
France,Italy,1,3,27.09090909090909,25.363636363636363,2024-09-06T18:45:00Z
Italy,France,1,3,26.09090909090909,26.454545454545453,2024-11-17T19:45:00Z
France,Canada,0,0,28.272727272727273,25.818181818181817,2024-06-09T19:15:00Z
France,Chile,3,2,27.0,30.454545454545453,2024-03-26T20:00:00Z
France,Luxembourg,3,0,27.545454545454547,28.363636363636363,2024-06-05T19:00:00Z
Portugal,France,3,5,29.272727272727273,26.818181818181817,2024-07-05T19:00:00Z
France,Morocco,2,0,27.09090909090909,26.90909090909091,2022-12-14T19:00:00Z
France,Iceland,2,1,26.272727272727273,25.818181818181817,2025-09-09T18:45:00Z
Iceland,France,2,2,25.90909090909091,27.181818181818183,2025-10-13T18:45:00Z
Argentina,France,4,2,27.818181818181817,27.545454545454547,2022-12-18T15:00:00Z
Ireland,France,0,1,25.636363636363637,27.09090909090909,2023-03-27T18:45:00Z
France,Ireland,2,0,27.454545454545453,26.09090909090909,2023-09-07T18:45:00Z
Croatia,France,2,0,29.90909090909091,27.454545454545453,2025-03-20T19:45:00Z
France,Croatia,5,4,26.09090909090909,29.90909090909091,2025-03-23T19:45:00Z
Croatia,France,1,1,28.636363636363637,25.636363636363637,2022-06-06T18:45:00Z
France,Croatia,0,1,26.09090909090909,27.181818181818183,2022-06-13T18:45:00Z
France,Greece,1,0,25.545454545454547,28.818181818181817,2023-06-19T18:45:00Z
Greece,France,2,2,27.09090909090909,27.363636363636363,2023-11-21T19:45:00Z
France,Poland,1,1,26.545454545454547,27.363636363636363,2024-06-25T16:00:00Z
France,Poland,3,1,27.545454545454547,27.90909090909091,2022-12-04T15:00:00Z
France,Colombia,3,1,27.181818181818183,30.0,2026-03-29T19:00:00Z
Ukraine,France,0,2,26.09090909090909,25.90909090909091,2025-09-05T18:45:00Z
France,Ukraine,4,0,26.727272727272727,26.181818181818183,2025-11-13T19:45:00Z
Gibraltar,France,0,3,27.272727272727273,26.727272727272727,2023-06-16T18:45:00Z
France,Gibraltar,14,0,26.272727272727273,30.181818181818183,2023-11-18T19:45:00Z
Israel,France,1,4,25.181818181818183,25.363636363636363,2024-10-10T18:45:00Z
France,Israel,0,0,25.181818181818183,24.90909090909091,2024-11-14T19:45:00Z
Curaçao,Saint Lucia,4,0,29.181818181818183,27.272727272727273,2025-06-06T23:30:00Z
Saint Lucia,Curaçao,1,2,27.0,27.545454545454547,2024-09-06T21:00:00Z
Curaçao,Saint Lucia,4,1,28.181818181818183,27.0,2024-11-18T23:00:00Z
Curaçao,Jamaica,2,0,28.363636363636363,26.545454545454547,2025-10-10T23:00:00Z
Jamaica,Curaçao,0,0,28.363636363636363,28.09090909090909,2025-11-19T01:00:00Z
China,Curaçao,0,2,26.90909090909091,30.545454545454547,2026-03-27T06:00:00Z
Indonesia,Curaçao,2,3,24.545454545454547,26.545454545454547,2022-09-24T13:00:00Z
Indonesia,Curaçao,1,2,23.09090909090909,27.272727272727273,2022-09-27T13:00:00Z
Curaçao,Panama,1,2,27.454545454545453,28.181818181818183,2023-10-13T21:00:00Z
Honduras,Curaçao,1,2,27.545454545454547,28.272727272727273,2025-06-25T02:00:00Z
Curaçao,Honduras,0,1,30.09090909090909,26.454545454545453,2022-06-04T00:00:00Z
Honduras,Curaçao,2,1,26.454545454545453,29.636363636363637,2022-06-07T02:00:00Z
Martinique,Curaçao,0,1,27.0,26.545454545454547,2023-09-11T00:00:00Z
Curaçao,Bermuda,3,2,28.272727272727273,27.272727272727273,2025-09-10T00:00:00Z
Bermuda,Curaçao,7,0,26.90909090909091,27.818181818181817,2025-11-14T00:00:00Z
Puerto Rico,Curaçao,0,0,0.0,29.0,2023-06-13T22:00:00Z
Grenada,Curaçao,0,0,25.0,28.272727272727273,2024-10-11T21:00:00Z
Curaçao,Grenada,1,0,27.636363636363637,25.545454545454547,2024-10-14T20:00:00Z
Curaçao,El Salvador,0,0,29.636363636363637,27.0,2025-06-18T00:15:00Z
Curaçao,El Salvador,1,1,25.636363636363637,25.363636363636363,2023-11-17T00:00:00Z
Curaçao,El Salvador,1,1,25.363636363636363,23.636363636363637,2023-11-21T00:00:00Z
Argentina,Curaçao,0,7,28.818181818181817,30.09090909090909,2023-03-28T23:30:00Z
Kazakhstan,Curaçao,0,2,30.454545454545453,28.363636363636363,2025-03-19T16:30:00Z
Aruba,Curaçao,2,0,28.363636363636363,29.818181818181817,2024-06-09T00:00:00Z
Curaçao,Aruba,5,3,27.272727272727273,27.666666666666668,2022-11-25T01:15:00Z
Curaçao,Saint Martin,4,0,28.0,27.454545454545453,2024-09-09T21:00:00Z
Saint Martin,Curaçao,5,0,28.818181818181817,27.636363636363637,2024-11-15T23:00:00Z
Curaçao,Suriname,6,5,28.181818181818183,26.545454545454547,2022-11-27T01:00:00Z
Curaçao,Barbados,4,1,28.727272727272727,26.181818181818183,2024-06-05T23:30:00Z
Denmark,England,1,1,27.90909090909091,27.454545454545453,2024-06-20T16:00:00Z
Hungary,England,1,0,27.90909090909091,26.0,2022-06-04T16:00:00Z
England,Hungary,0,4,24.818181818181817,27.545454545454547,2022-06-14T18:45:00Z
England,Albania,2,0,27.545454545454547,29.636363636363637,2025-03-21T19:45:00Z
Albania,England,0,2,28.90909090909091,26.454545454545453,2025-11-16T17:00:00Z
Italy,England,1,2,29.181818181818183,27.363636363636363,2023-03-23T19:45:00Z
England,Italy,3,1,27.727272727272727,26.545454545454547,2023-10-17T18:45:00Z
England,Italy,0,0,26.09090909090909,25.272727272727273,2022-06-11T18:45:00Z
Italy,England,1,0,27.818181818181817,25.818181818181817,2022-09-23T18:45:00Z
England,Slovenia,0,0,27.272727272727273,27.181818181818183,2024-06-25T19:00:00Z
England,Slovakia,2,1,26.818181818181817,30.545454545454547,2024-06-30T16:00:00Z
England,North Macedonia,7,0,28.09090909090909,29.727272727272727,2023-06-19T18:45:00Z
North Macedonia,England,1,1,26.09090909090909,25.818181818181817,2023-11-20T19:45:00Z
Malta,England,0,4,29.363636363636363,27.636363636363637,2023-06-16T18:45:00Z
England,Malta,2,0,27.363636363636363,28.727272727272727,2023-11-17T19:45:00Z
Andorra,England,0,1,24.636363636363637,27.272727272727273,2025-06-07T16:00:00Z
England,Andorra,2,0,26.636363636363637,25.636363636363637,2025-09-06T16:00:00Z
England,Finland,2,0,26.181818181818183,28.90909090909091,2024-09-10T18:45:00Z
Finland,England,1,3,28.272727272727273,26.636363636363637,2024-10-13T16:00:00Z
England,Wales,3,0,26.363636363636363,28.181818181818183,2025-10-09T18:45:00Z
Wales,England,0,3,27.545454545454547,26.727272727272727,2022-11-29T19:00:00Z
England,Iceland,0,1,26.545454545454547,26.545454545454547,2024-06-07T18:45:00Z
England,Latvia,3,0,26.272727272727273,28.181818181818183,2025-03-24T19:45:00Z
Latvia,England,0,5,27.0,26.0,2025-10-14T18:45:00Z
Ireland,England,0,2,27.454545454545453,25.636363636363637,2024-09-07T16:00:00Z
England,Ireland,5,0,24.90909090909091,25.09090909090909,2024-11-17T17:00:00Z
England,Greece,1,2,24.09090909090909,27.636363636363637,2024-10-10T18:45:00Z
Greece,England,0,3,26.636363636363637,25.181818181818183,2024-11-14T19:45:00Z
England,Switzerland,5,3,27.09090909090909,29.09090909090909,2024-07-06T16:00:00Z
England,Switzerland,2,1,25.818181818181817,28.90909090909091,2022-03-26T17:30:00Z
England,Ukraine,2,0,27.636363636363637,26.818181818181817,2023-03-26T16:00:00Z
Ukraine,England,1,1,25.727272727272727,27.09090909090909,2023-09-09T16:00:00Z
Serbia,England,0,5,26.0,25.818181818181817,2025-09-09T18:45:00Z
England,Serbia,2,0,26.545454545454547,27.545454545454547,2025-11-13T19:45:00Z
Serbia,England,0,1,28.363636363636363,27.454545454545453,2024-06-16T19:00:00Z
Azerbaijan,Haiti,3,0,28.0,27.545454545454547,2025-03-22T17:45:00Z
Haiti,Saint Lucia,2,1,29.454545454545453,28.0,2024-06-06T21:00:00Z
Costa Rica,Haiti,3,3,27.454545454545453,27.454545454545453,2025-09-10T02:00:00Z
Haiti,Costa Rica,1,0,28.727272727272727,29.727272727272727,2025-11-14T02:00:00Z
Nicaragua,Haiti,3,0,28.454545454545453,29.272727272727273,2025-10-10T00:00:00Z
Haiti,Nicaragua,2,0,28.636363636363637,28.181818181818183,2025-11-19T01:00:00Z
Jamaica,Haiti,2,2,27.727272727272727,27.0,2023-09-13T00:05:00Z
Haiti,Jamaica,2,3,28.545454545454547,26.636363636363637,2023-10-16T00:00:00Z
Haiti,Sint Maarten,6,0,27.272727272727273,23.636363636363637,2024-09-09T21:00:00Z
Sint Maarten,Haiti,8,0,23.636363636363637,28.727272727272727,2024-11-15T21:00:00Z
Haiti,Saudi Arabia,0,1,28.727272727272727,26.181818181818183,2025-06-16T00:15:00Z
Guyana,Haiti,6,2,28.09090909090909,27.363636363636363,2022-06-11T20:00:00Z
Haiti,Guyana,6,0,28.09090909090909,28.363636363636363,2022-06-14T22:00:00Z
Haiti,Curaçao,1,5,29.272727272727273,29.181818181818183,2025-06-10T22:00:00Z
USA,Haiti,1,2,25.545454545454547,28.545454545454547,2025-06-22T23:00:00Z
Haiti,Honduras,0,0,28.636363636363637,28.181818181818183,2025-09-06T00:00:00Z
Honduras,Haiti,0,3,29.545454545454547,28.90909090909091,2025-10-14T00:00:00Z
Honduras,Haiti,1,2,28.454545454545453,26.90909090909091,2023-07-03T01:00:00Z
Haiti,Tunisia,0,1,28.636363636363637,26.181818181818183,2026-03-29T00:00:00Z
Montserrat,Haiti,4,0,29.3,27.818181818181817,2023-03-25T21:00:00Z
Haiti,Montserrat,3,2,28.0,31.0,2022-06-07T21:00:00Z
Haiti,Bermuda,3,1,26.90909090909091,23.363636363636363,2023-03-28T22:00:00Z
Bermuda,Haiti,0,0,27.09090909090909,27.272727272727273,2022-06-04T21:00:00Z
Puerto Rico,Haiti,4,1,25.0,28.636363636363637,2024-09-07T00:00:00Z
Haiti,Puerto Rico,3,0,27.09090909090909,22.2,2024-11-19T00:00:00Z
Haiti,Iceland,1,1,28.0,28.272727272727273,2026-03-31T17:35:00Z
Haiti,Cuba,0,0,27.545454545454547,24.181818181818183,2023-09-08T20:00:00Z
Guatemala,Haiti,1,2,29.272727272727273,26.90909090909091,2022-03-27T20:00:00Z
Aruba,Haiti,5,0,27.5,28.636363636363637,2025-06-07T21:00:00Z
Aruba,Haiti,3,1,24.363636363636363,28.363636363636363,2024-10-12T00:00:00Z
Haiti,Aruba,5,3,27.0,25.09090909090909,2024-10-15T00:00:00Z
Suriname,Haiti,1,1,29.0,28.727272727272727,2023-10-12T22:00:00Z
Barbados,Haiti,3,1,25.454545454545453,29.181818181818183,2024-06-09T21:00:00Z
USA,Australia,2,1,26.181818181818183,27.363636363636363,2025-10-15T01:00:00Z
USA,Costa Rica,4,3,25.636363636363637,26.727272727272727,2025-06-29T23:00:00Z
USA,Costa Rica,3,0,27.181818181818183,25.545454545454547,2025-01-23T00:00:00Z
Costa Rica,USA,0,2,23.90909090909091,24.545454545454547,2022-03-31T01:05:00Z
USA,Belgium,2,5,28.0,27.454545454545453,2026-03-28T19:30:00Z
England,USA,0,0,26.09090909090909,25.09090909090909,2022-11-25T19:00:00Z
USA,Jamaica,3,1,24.818181818181817,28.181818181818183,2024-03-21T23:00:00Z
Jamaica,USA,1,0,28.0,25.636363636363637,2024-11-15T01:00:00Z
USA,Jamaica,4,2,25.727272727272727,27.363636363636363,2024-11-19T01:00:00Z
USA,Jamaica,1,1,26.0,28.545454545454547,2023-06-25T01:30:00Z
USA,Paraguay,2,1,26.454545454545453,26.454545454545453,2025-11-15T22:00:00Z
Saudi Arabia,USA,1,0,26.727272727272727,25.272727272727273,2025-06-20T01:15:00Z
Saudi Arabia,USA,0,0,26.272727272727273,25.0,2022-09-27T18:00:00Z
USA,New Zealand,1,1,24.181818181818183,25.90909090909091,2024-09-10T23:00:00Z
USA,Ghana,4,0,23.272727272727273,25.90909090909091,2023-10-18T00:30:00Z
USA,Germany,1,3,24.454545454545453,28.545454545454547,2023-10-14T19:00:00Z
Netherlands,USA,1,3,27.363636363636363,24.90909090909091,2022-12-03T15:00:00Z
USA,Slovenia,0,1,24.545454545454547,24.545454545454547,2024-01-20T20:00:00Z
USA,Panama,0,1,26.727272727272727,27.90909090909091,2025-03-20T23:00:00Z
Panama,USA,1,2,27.545454545454547,26.0,2024-06-27T22:00:00Z
USA,Panama,2,0,25.636363636363637,27.454545454545453,2024-10-13T01:00:00Z
USA,Panama,4,5,24.636363636363637,29.545454545454547,2023-07-12T23:30:00Z
USA,Panama,5,1,24.727272727272727,28.90909090909091,2022-03-27T23:00:00Z
USA,Honduras,3,0,25.0,29.181818181818183,2022-02-03T00:30:00Z
Iran,USA,1,0,28.818181818181817,24.545454545454547,2022-11-29T19:00:00Z
USA,Portugal,0,2,26.272727272727273,27.545454545454547,2026-03-31T23:00:00Z
Grenada,USA,7,1,26.727272727272727,23.636363636363637,2023-03-25T00:00:00Z
USA,Grenada,5,0,25.818181818181817,25.545454545454547,2022-06-11T02:00:00Z
USA,Morocco,3,0,24.454545454545453,27.818181818181817,2022-06-01T23:30:00Z
USA,Oman,4,0,23.454545454545453,27.454545454545453,2023-09-13T00:30:00Z
USA,Uruguay,5,1,24.727272727272727,27.272727272727273,2025-11-19T00:00:00Z
USA,Uruguay,0,1,25.818181818181817,26.09090909090909,2024-07-02T01:00:00Z
USA,Uruguay,0,0,25.09090909090909,28.454545454545453,2022-06-05T21:00:00Z
USA,Wales,1,1,24.90909090909091,27.181818181818183,2022-11-21T19:00:00Z
USA,Bolivia,2,0,26.0,27.727272727272727,2024-06-23T22:00:00Z
USA,Ecuador,1,1,26.272727272727273,26.545454545454547,2025-10-11T00:30:00Z
USA,El Salvador,1,0,25.454545454545453,26.727272727272727,2023-03-27T23:30:00Z
El Salvador,USA,1,1,27.181818181818183,24.181818181818183,2022-06-15T02:00:00Z
USA,El Salvador,1,0,23.727272727272727,26.818181818181817,2022-01-28T00:00:00Z
USA,Guatemala,2,1,25.636363636363637,27.90909090909091,2025-07-02T23:00:00Z
USA,Japan,2,0,27.09090909090909,27.363636363636363,2025-09-09T23:30:00Z
Japan,USA,0,2,27.727272727272727,24.272727272727273,2022-09-23T12:25:00Z
USA,Venezuela,3,1,24.0,27.0,2025-01-18T20:00:00Z
USA,Colombia,1,5,25.818181818181817,29.818181818181817,2024-06-08T21:30:00Z
USA,Colombia,0,0,26.272727272727273,26.09090909090909,2023-01-29T00:30:00Z
USA,Uzbekistan,3,0,25.272727272727273,27.90909090909091,2023-09-09T21:30:00Z
USA,Serbia,1,2,23.636363636363637,24.454545454545453,2023-01-26T03:00:00Z
Costa Rica,Panama,0,1,25.0,27.272727272727273,2024-11-15T02:00:00Z
Panama,Costa Rica,2,2,27.272727272727273,24.818181818181817,2024-11-19T02:00:00Z
Costa Rica,Panama,1,2,27.09090909090909,28.727272727272727,2023-06-27T00:30:00Z
Costa Rica,Panama,0,1,26.818181818181817,28.181818181818183,2023-03-29T02:00:00Z
Costa Rica,Panama,0,3,26.454545454545453,27.272727272727273,2023-11-17T03:00:00Z
Panama,Costa Rica,3,1,26.636363636363637,27.09090909090909,2023-11-21T02:00:00Z
Panama,Costa Rica,2,0,28.09090909090909,25.545454545454547,2022-06-02T23:30:00Z
Costa Rica,Panama,1,0,28.363636363636363,27.636363636363637,2022-01-28T02:05:00Z
Panama,Nicaragua,3,0,27.636363636363637,28.363636363636363,2025-06-11T00:00:00Z
Panama,Nicaragua,3,2,27.272727272727273,24.363636363636363,2023-06-11T00:00:00Z
Peru,Panama,1,1,28.90909090909091,28.454545454545453,2022-01-16T21:00:00Z
Panama,Jamaica,4,1,27.727272727272727,27.545454545454547,2025-06-24T23:00:00Z
Panama,Jamaica,0,1,28.272727272727273,28.181818181818183,2024-03-24T22:00:00Z
Panama,Jamaica,3,2,28.818181818181817,30.09090909090909,2022-01-30T22:05:00Z
Panama,Guyana,2,0,29.363636363636363,25.636363636363637,2024-06-07T00:30:00Z
Panama,Guadeloupe,5,2,28.363636363636363,29.272727272727273,2025-06-16T23:00:00Z
Chile,Panama,6,1,26.90909090909091,27.0,2025-02-08T23:30:00Z
Panama,Honduras,4,5,28.454545454545453,27.545454545454547,2025-06-28T23:15:00Z
Panama,Honduras,1,1,28.0,27.0,2022-03-25T01:05:00Z
Martinique,Panama,1,2,26.181818181818183,29.636363636363637,2023-06-30T22:30:00Z
Panama,Martinique,3,0,27.363636363636363,26.727272727272727,2023-09-08T00:05:00Z
Panama,Martinique,5,0,26.818181818181817,28.09090909090909,2022-06-10T00:00:00Z
Martinique,Panama,0,0,26.818181818181817,29.90909090909091,2022-06-12T22:00:00Z
Montserrat,Panama,1,3,27.9,27.90909090909091,2024-06-10T01:00:00Z
Cameroon,Panama,1,1,27.272727272727273,26.454545454545453,2022-11-18T10:00:00Z
Bolivia,Panama,1,1,26.272727272727273,26.272727272727273,2026-01-18T21:00:00Z
Bolivia,Panama,1,3,25.545454545454547,27.363636363636363,2024-07-02T01:00:00Z
Bolivia,Panama,1,2,26.0,24.818181818181817,2023-08-27T20:00:00Z
El Salvador,Panama,0,1,26.727272727272727,29.181818181818183,2025-10-11T01:00:00Z
Panama,El Salvador,3,0,29.272727272727273,28.818181818181817,2025-11-19T01:00:00Z
Panama,El Salvador,2,2,28.181818181818183,26.545454545454547,2023-07-05T00:30:00Z
Belize,Panama,0,2,28.454545454545453,28.90909090909091,2025-06-08T01:00:00Z
Guatemala,Panama,0,1,27.0,28.454545454545453,2025-06-21T02:00:00Z
Panama,Guatemala,1,1,30.0,26.818181818181817,2025-09-09T01:30:00Z
Guatemala,Panama,2,3,28.181818181818183,29.272727272727273,2025-11-14T02:00:00Z
Guatemala,Panama,1,1,28.181818181818183,27.90909090909091,2023-09-11T00:05:00Z
Panama,Guatemala,3,0,27.181818181818183,27.727272727272727,2023-10-18T01:00:00Z
Guatemala,Panama,1,1,27.363636363636363,24.272727272727273,2023-03-13T00:00:00Z
Venezuela,Panama,2,2,27.0,27.0,2022-11-15T17:00:00Z
Suriname,Panama,0,0,26.90909090909091,29.363636363636363,2025-09-04T21:30:00Z
Panama,Suriname,1,1,29.545454545454547,29.454545454545453,2025-10-15T01:00:00Z
Azerbaijan,Jordan,2,1,26.272727272727273,27.90909090909091,2023-09-12T16:00:00Z
Jordan,Costa Rica,2,2,28.636363636363637,25.272727272727273,2026-03-27T17:30:00Z
Jamaica,Jordan,1,2,27.818181818181817,27.272727272727273,2023-06-19T12:00:00Z
Jordan,Palestine,3,1,27.636363636363637,28.272727272727273,2025-03-20T18:15:00Z
Palestine,Jordan,1,3,28.0,27.636363636363637,2024-09-10T14:00:00Z
Jordan,Bahrain,0,1,30.0,28.90909090909091,2024-01-25T11:30:00Z
Albania,Jordan,4,2,27.363636363636363,27.454545454545453,2025-10-14T17:00:00Z
Jordan,Philippines,4,0,27.545454545454547,28.272727272727273,2023-03-28T18:30:00Z
Pakistan,Jordan,0,3,23.727272727272727,28.545454545454547,2024-03-21T09:00:00Z
Jordan,Pakistan,7,0,27.636363636363637,24.181818181818183,2024-03-26T19:00:00Z
Indonesia,Jordan,0,1,24.272727272727273,27.727272727272727,2022-06-11T19:15:00Z
Russia,Jordan,0,0,26.181818181818183,27.09090909090909,2025-09-04T17:00:00Z
Jordan,North Korea,1,1,26.90909090909091,26.818181818181817,2025-03-14T18:15:00Z
Malaysia,Jordan,0,4,28.727272727272727,28.545454545454547,2024-01-15T17:30:00Z
Morocco,Jordan,3,2,29.454545454545453,27.09090909090909,2025-12-18T16:00:00Z
Oman,Jordan,0,3,30.818181818181817,26.454545454545453,2025-06-05T16:00:00Z
Jordan,Oman,4,0,26.818181818181817,29.363636363636363,2024-10-15T16:00:00Z
Jordan,Oman,1,0,26.636363636363637,27.181818181818183,2022-09-26T18:00:00Z
Jordan,Mali,0,0,28.636363636363637,25.90909090909091,2025-11-18T18:00:00Z
Bolivia,Jordan,1,0,24.636363636363637,26.90909090909091,2025-10-10T16:00:00Z
Jordan,Nigeria,2,2,28.0,27.454545454545453,2026-03-31T17:30:00Z
India,Jordan,0,2,27.272727272727273,27.90909090909091,2022-05-28T16:00:00Z
Lebanon,Jordan,2,1,31.09090909090909,29.272727272727273,2023-12-28T12:00:00Z
Jordan,Syria,2,0,26.272727272727273,20.90909090909091,2022-09-23T18:00:00Z
Kuwait,Jordan,1,3,26.272727272727273,27.272727272727273,2025-12-06T11:00:00Z
Jordan,Kuwait,1,1,27.363636363636363,31.09090909090909,2024-09-05T18:00:00Z
Kuwait,Jordan,1,1,28.90909090909091,26.818181818181817,2024-11-19T18:15:00Z
Kuwait,Jordan,0,3,28.727272727272727,27.90909090909091,2022-06-14T16:15:00Z
Jordan,Nepal,2,0,27.181818181818183,23.454545454545453,2022-06-08T19:15:00Z
Jordan,UA Emirates,2,1,28.0,25.90909090909091,2025-12-03T17:00:00Z
Uzbekistan,Jordan,0,0,28.454545454545453,26.636363636363637,2025-01-27T17:00:00Z
Serbia,Jordan,3,2,26.727272727272727,26.818181818181817,2023-06-16T18:30:00Z
Tajikistan,Jordan,0,1,26.0,29.09090909090909,2024-02-02T11:30:00Z
Jordan,Tajikistan,3,0,28.545454545454547,25.545454545454547,2024-06-06T17:30:00Z
Tajikistan,Jordan,1,1,25.181818181818183,27.636363636363637,2023-11-16T13:00:00Z
Denmark,Croatia,0,1,28.0,27.0,2022-06-10T18:45:00Z
Croatia,Denmark,2,1,27.818181818181817,29.181818181818183,2022-09-22T18:45:00Z
Croatia,Albania,2,2,29.90909090909091,27.363636363636363,2024-06-19T13:00:00Z
Croatia,Italy,1,1,28.272727272727273,27.454545454545453,2024-06-24T19:00:00Z
Croatia,Canada,4,1,29.0,27.727272727272727,2022-11-27T16:00:00Z
Croatia,Slovenia,1,1,28.181818181818183,27.0,2022-03-26T14:00:00Z
Croatia,Montenegro,4,0,29.181818181818183,27.545454545454547,2025-09-08T18:45:00Z
Montenegro,Croatia,2,3,28.09090909090909,27.272727272727273,2025-11-17T19:45:00Z
Croatia,North Macedonia,3,0,29.09090909090909,29.09090909090909,2024-06-03T17:00:00Z
Croatia,Wales,1,1,29.0,27.0,2023-03-25T19:45:00Z
Wales,Croatia,2,1,26.09090909090909,28.636363636363637,2023-10-15T18:45:00Z
Faeroe Islands,Croatia,0,1,29.181818181818183,28.0,2025-09-05T18:45:00Z
Croatia,Faeroe Islands,3,1,28.181818181818183,29.0,2025-11-14T19:45:00Z
Croatia,Latvia,5,0,28.545454545454547,26.727272727272727,2023-09-08T18:45:00Z
Latvia,Croatia,0,2,25.545454545454547,27.545454545454547,2023-11-18T17:00:00Z
Croatia,Bulgaria,2,1,27.818181818181817,25.545454545454547,2022-03-29T14:00:00Z
Croatia,Poland,1,0,27.181818181818183,26.545454545454547,2024-09-08T18:45:00Z
Poland,Croatia,3,3,25.181818181818183,27.0,2024-10-15T18:45:00Z
Gibraltar,Croatia,0,7,24.181818181818183,28.545454545454547,2025-06-06T18:45:00Z
Croatia,Gibraltar,3,0,25.818181818181817,24.636363636363637,2025-10-12T18:45:00Z
Armenia,Croatia,0,1,26.0,28.636363636363637,2023-09-11T16:00:00Z
Croatia,Armenia,1,0,27.545454545454547,25.545454545454547,2023-11-21T19:45:00Z
Colombia,Costa Rica,3,0,29.09090909090909,24.636363636363637,2024-06-28T22:00:00Z
Colombia,Peru,0,0,28.363636363636363,31.90909090909091,2025-06-06T20:30:00Z
Peru,Colombia,1,1,30.90909090909091,28.181818181818183,2024-09-07T01:30:00Z
Colombia,Peru,0,1,30.09090909090909,30.09090909090909,2022-01-28T21:00:00Z
Romania,Colombia,2,3,27.09090909090909,28.90909090909091,2024-03-26T19:30:00Z
Canada,Colombia,0,0,25.545454545454547,28.363636363636363,2025-10-15T00:30:00Z
Colombia,Chile,4,0,29.545454545454547,28.0,2024-10-15T20:30:00Z
Chile,Colombia,0,0,30.09090909090909,28.272727272727273,2023-09-13T00:30:00Z
Colombia,Panama,5,0,29.363636363636363,28.09090909090909,2024-07-06T22:00:00Z
Colombia,Honduras,2,1,29.0,28.727272727272727,2022-01-16T22:30:00Z
South Korea,Colombia,2,2,30.0,28.0,2023-03-24T11:00:00Z
